match_key,日期及時間,序,配比 ,耗用骨材1,耗用骨材2,耗用骨材3,耗用水,耗用泥料1,耗用泥料2,耗用泥料3,耗用泥料4,耗用藥劑1,耗用藥劑2,耗用藥劑3,耗用藥劑4,耗用小計,表面水骨材1,誤差%水,誤差%骨材1,誤差%骨材2,坍度(cm),混凝土溫度(℃),試體1強度(X1),試體2強度(X2),試體3強度(X3),加料轉速,慢速轉速,中速轉速,高速轉速,加料時間,慢速時間,中速時間,高速時間,總降水量,cp_key,類型,入池,蒸養池,離心開始,離心結束,母體,平均強度,強度_原始,強度_修正,環境溫度,環境濕度,膠結料總量,水灰比,水膠比,骨材總量,砂石比,粗骨材總量,水泥取代率,矽灰取代率,爐石取代率,漿體比例,粗細骨材比,月份,拌合米數,平均電流,最大電流,電流標準差,最終電流,穩定階段平均電流,單位體積穩定電流,砂_FM,砂_Mud,六分_FM,三分_FM,水泥砂漿_28天平均強度,水泥_流動性,水泥砂漿_7天平均強度,設定扣水率(%),扣水率_變動幅度,扣水率_是否變更,水量微調偏離度,蒸養實際平均溫度,蒸養實際總積溫,蒸養實際階段1溫度,蒸養實際階段2溫度,蒸養實際階段3溫度,實際離心平均轉速,實際離心平均電流,實際離心總能量,日期,配比
20241018110312,2024-10-18 11:03:12,21,S60-31,565,808,0,82,198,19,0,44,2.15,0.0,0.0,0.0,1718.15,7.0,1.23,0.18,1.25,,,,,,230.0,280.0,700.0,1100.0,6.0,2.0,1.0,9.0,0.0,20241018_21,小型,1135.0,2.0,,,S60,,,0.0,27.9,77.3,261,0.414,0.314,1373,0.412,808,24.1,7.3,16.9,20.0,1.43,10,0.73,73.75662650602409,86.8,8.642193953527181,64.54,76.97241379310344,105.442,2.9396,,6.61,6.56,413.92,18.1,318.44,7.0,0.5,1,-28.83,67.68571428571428,473.8,,,,,,,2024-10-18,S60-31
20241018110710,2024-10-18 11:07:10,22,S60-31,552,795,0,87,195,20,0,42,2.16,0.0,0.0,0.0,1693.16,6.0,1.16,0.18,1.02,,,,,,230.0,280.0,700.0,1100.0,6.0,2.0,1.0,9.0,0.0,20241018_22,小型,1135.0,2.0,,,S60,,,0.0,27.9,77.3,257,0.446,0.339,1347,0.41,795,24.1,7.8,16.3,20.3,1.44,10,0.72,69.50119047619047,79.5,5.9202134382296565,65.38,68.73333333333333,95.463,2.9396,,6.61,6.56,413.92,18.1,318.44,6.0,-1.0,1,-28.59,67.68571428571428,473.8,,,,,,,2024-10-18,S60-31
20241018125931,2024-10-18 12:59:31,23,S60-31,850,1210,0,124,300,31,0,68,3.17,0.0,0.0,0.0,2586.17,7.0,1.64,0.0,0.67,,,,,,230.0,280.0,700.0,1100.0,4.0,3.0,3.0,5.0,0.0,20241018_23,小型,1355.0,4.0,,,S60,,,0.0,27.3,82.5,399,0.413,0.311,2060,0.413,1210,24.8,7.8,17.0,20.2,1.424,10,1.1,84.11927710843374,107.2,12.365249185893305,80.26,92.29310344827586,83.903,2.9396,,6.61,6.56,413.92,18.1,318.44,7.0,1.0,1,13.17,62.58070175438596,1194.2483918128653,,,,,,,2024-10-18,S60-31
20241018132542,2024-10-18 13:25:42,26,S60-31,735,1057,0,116,261,28,0,59,2.82,0.0,0.0,0.0,2258.82,6.0,1.75,0.0,0.76,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241018_26,小型,1355.0,4.0,,,S60,,,0.0,27.3,82.5,348,0.444,0.333,1792,0.41,1057,25.0,8.0,17.0,20.6,1.438,10,0.96,80.74712643678161,97.2,10.469022054476588,77.97999999999999,84.96451612903226,88.505,2.9396,,6.61,6.56,413.92,18.1,318.44,6.0,-1.0,1,0.41,62.58070175438596,1194.2483918128653,,,,,,,2024-10-18,S60-31
20241018135224,2024-10-18 13:52:24,27,S60-36,514,741,0,79,182,21,0,41,2.28,0.0,0.0,0.0,1580.28,6.5,1.28,-0.19,1.23,,,,,,230.0,280.0,700.0,1100.0,4.0,5.0,3.0,5.0,0.0,20241018_27,小型,1525.0,1.0,,,S60,,,0.0,27.3,82.5,244,0.434,0.324,1255,0.41,741,25.4,8.6,16.8,20.5,1.442,10,0.67,70.58148148148149,83.5,7.205915113295981,65.26,72.18214285714286,107.735,2.9396,,6.61,6.56,413.92,18.1,318.44,6.5,0.5,1,-33.52,60.97809523809524,1072.1981746031745,,,,,,,2024-10-18,S60-36
20241018135541,2024-10-18 13:55:41,28,S60-36,514,741,0,81,182,21,0,43,2.24,0.0,0.0,0.0,1584.24,6.0,1.25,0.19,1.23,,,,,,230.0,280.0,700.0,1100.0,4.0,5.0,3.0,5.0,0.0,20241018_28,小型,1525.0,1.0,,,S60,,,0.0,27.3,82.5,246,0.445,0.329,1255,0.41,741,26.0,8.5,17.5,20.7,1.442,10,0.67,69.84941176470588,80.5,6.375423834204589,65.08000000000001,69.73793103448276,104.086,2.9396,,6.61,6.56,413.92,18.1,318.44,6.0,-0.5,1,-34.59,60.97809523809524,1072.1981746031745,,,,,,,2024-10-18,S60-36
20241018142424,2024-10-18 14:24:24,31,S60-31,512,730,0,77,179,21,0,42,2.12,0.0,0.0,0.0,1563.12,6.5,1.32,0.79,1.25,,,,,,230.0,280.0,700.0,1100.0,4.0,5.0,3.0,5.0,0.0,20241018_31,小型,1525.0,1.0,,,S60,,,0.0,27.3,82.5,242,0.43,0.318,1242,0.412,730,26.0,8.7,17.4,20.4,1.426,10,0.66,72.10645161290323,81.6,5.569344017502698,70.84,72.859375,110.393,2.9396,,6.61,6.56,413.92,18.1,318.44,6.5,0.5,1,-35.52,60.97809523809524,1072.1981746031745,,,,,,,2024-10-18,S60-31
20241018142816,2024-10-18 14:28:16,32,S60-31,509,730,0,77,178,22,0,40,2.15,0.0,0.0,0.0,1558.15,6.5,1.32,0.2,1.25,,,,,,230.0,280.0,700.0,1100.0,4.0,5.0,3.0,5.0,0.0,20241018_32,小型,1525.0,1.0,,,S60,,,0.0,27.3,82.5,240,0.433,0.321,1239,0.411,730,25.8,9.2,16.7,20.4,1.434,10,0.66,70.12771084337349,80.7,5.905343980738656,66.62,70.13793103448276,106.27,2.9396,,6.61,6.56,413.92,18.1,318.44,6.5,0.0,0,-35.52,60.97809523809524,1072.1981746031745,,,,,,,2024-10-18,S60-31
20241018145634,2024-10-18 14:56:34,37,S60-31,859,1233,0,134,306,32,0,69,3.48,0.0,0.0,0.0,2636.48,6.0,1.52,0.12,0.74,,,,,,230.0,280.0,700.0,1100.0,4.0,5.0,3.0,5.0,0.0,20241018_37,小型,1525.0,1.0,,,S60,,,0.0,27.3,82.5,407,0.438,0.329,2092,0.411,1233,24.8,7.9,17.0,20.5,1.435,10,1.12,83.16419753086421,109.9,13.210455162128635,78.0,91.1,81.339,2.9396,,6.61,6.56,413.92,18.1,318.44,6.0,-0.5,1,18.41,60.97809523809524,1072.1981746031745,,,,,,,2024-10-18,S60-31
20241018152604,2024-10-18 15:26:04,41,S60-31,889,1277,0,135,318,34,0,72,3.54,0.0,0.0,0.0,2728.54,6.5,0.75,-0.34,0.71,,,,,,230.0,280.0,700.0,1100.0,4.0,5.0,3.0,5.0,0.0,20241018_41,小型,,3.0,,,S60,,,0.0,27.3,82.5,424,0.425,0.318,2166,0.41,1277,25.0,8.0,17.0,20.5,1.436,10,1.16,84.52777777777777,112.7,13.615922278941404,81.4,90.71612903225804,78.204,2.9396,,6.61,6.56,413.92,18.1,318.44,6.5,0.5,1,22.48,,,,,,,,,2024-10-18,S60-31
20241018155433,2024-10-18 15:54:33,46,S60-31,881,1266,0,133,313,34,0,70,3.53,0.0,0.0,0.0,2700.53,6.5,0.76,-0.34,0.72,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241018_46,小型,,3.0,,,S60,,,0.0,27.3,82.5,417,0.425,0.319,2147,0.41,1266,24.9,8.2,16.8,20.4,1.437,10,1.15,83.7780487804878,116.1,14.350788406915472,78.46,92.64482758620689,80.561,2.9396,,6.61,6.56,413.92,18.1,318.44,6.5,0.0,0,20.48,,,,,,,,,2024-10-18,S60-31
20241018162619,2024-10-18 16:26:19,52,S60-31,798,1146,0,120,283,29,0,63,3.22,0.0,0.0,0.0,2442.22,6.5,0.84,-0.25,0.79,,,,,,230.0,280.0,700.0,1100.0,4.0,6.0,3.0,5.0,0.0,20241018_52,小型,,3.0,,,S60,,,0.0,27.3,82.5,375,0.424,0.32,1944,0.41,1146,24.5,7.7,16.8,20.3,1.436,10,1.04,81.65121951219511,105.9,12.30173737385208,74.61999999999999,87.74482758620691,84.37,2.9396,,6.61,6.56,413.92,18.1,318.44,6.5,0.0,0,7.48,,,,,,,,,2024-10-18,S60-31
20241019075110,2024-10-19 07:51:10,1,S60-24,859,1213,0,116,299,28,0,66,3.01,0.0,0.0,0.0,2584.01,8.0,1.75,0.12,0.92,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241019_1,小型,850.0,2.0,,,S60,,,0.0,27.0,81.9,393,0.388,0.295,2072,0.415,1213,23.9,7.1,16.8,19.7,1.412,10,1.1,91.00617283950618,125.0,14.115759039246775,84.33999999999999,97.39285714285714,88.539,2.9396,,6.61,6.56,413.92,18.1,318.44,8.0,1.5,1,16.85,,,,,,,,,2024-10-19,S60-24
20241019081707,2024-10-19 08:17:07,4,S60-24,751,1081,0,118,268,27,0,58,2.73,0.0,0.0,0.0,2305.73,6.0,0.85,0.13,0.93,,,,,,230.0,280.0,700.0,1100.0,4.0,7.0,3.0,5.0,0.0,20241019_4,小型,850.0,2.0,,,S60,,,0.0,27.0,81.9,353,0.44,0.334,1832,0.41,1081,24.1,7.6,16.4,20.5,1.439,10,0.98,80.4037037037037,98.6,10.029800589384903,77.29999999999998,83.475,85.179,2.9396,,6.61,6.56,413.92,18.1,318.44,6.0,-2.0,1,2.41,,,,,,,,,2024-10-19,S60-24
20241019085232,2024-10-19 08:52:32,7,S60-24,844,1223,0,135,303,30,0,68,3.06,0.0,0.0,0.0,2606.06,5.7,0.75,-0.35,0.82,,,,,,230.0,280.0,700.0,1100.0,4.0,3.0,3.0,5.0,0.0,20241019_7,小型,945.0,3.0,,,S60,,,0.0,27.0,81.9,401,0.446,0.337,2067,0.408,1223,24.4,7.5,17.0,20.6,1.449,10,1.11,80.95308641975308,101.6,10.728720959973565,78.94000000000001,84.48928571428571,76.116,2.9396,,6.61,6.56,413.92,18.1,318.44,5.7,-0.3,1,8.4,,,,,,,,,2024-10-19,S60-24
20241019091458,2024-10-19 09:14:58,10,S60-24,869,1257,0,138,311,30,0,68,3.09,0.0,0.0,0.0,2676.09,5.7,0.0,-0.11,0.88,,,,,,230.0,280.0,700.0,1100.0,4.0,3.0,3.0,5.0,0.0,20241019_10,小型,945.0,3.0,,,S60,,,0.0,27.0,81.9,409,0.444,0.337,2126,0.409,1257,24.0,7.3,16.6,20.5,1.446,10,1.14,83.79879518072288,112.4,12.342350384195138,80.6,89.02068965517239,78.088,2.9396,,6.61,6.56,413.92,18.1,318.44,5.7,0.0,0,11.4,,,,,,,,,2024-10-19,S60-24
20241019094150,2024-10-19 09:41:50,15,S60-24,869,1256,0,140,306,33,0,69,3.13,0.0,0.0,0.0,2676.13,5.7,1.45,-0.11,0.8,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241019_15,小型,1045.0,1.0,,,S60,,,0.0,27.0,81.9,408,0.458,0.343,2125,0.409,1256,25.0,8.1,16.9,20.5,1.445,10,1.14,80.6530864197531,109.3,12.471875386612805,75.96000000000001,83.83928571428571,73.543,2.9396,,6.61,6.56,413.92,18.1,318.44,5.7,0.0,0,13.4,62.55238095238095,437.8666666666667,,,,,,,2024-10-19,S60-24
20241019100601,2024-10-19 10:06:01,16,S60-31,559,807,0,83,199,23,0,44,2.13,0.0,0.0,0.0,1717.13,6.7,0.0,-0.53,1.13,,,,,,230.0,280.0,700.0,1100.0,9.0,0.0,3.0,11.0,0.0,20241019_16,小型,1045.0,1.0,,,S60,,,0.0,27.0,81.9,266,0.417,0.312,1366,0.409,807,25.2,8.6,16.5,20.3,1.444,10,0.73,72.93478260869566,84.5,6.366359187209524,67.42,73.6909090909091,100.946,2.9396,,6.61,6.56,413.92,18.1,318.44,6.7,1.0,1,-0.5,62.55238095238095,437.8666666666667,,,,,,,2024-10-19,S60-31
20241019100940,2024-10-19 10:09:40,17,S60-31,561,808,0,84,198,21,0,46,2.29,0.0,0.0,0.0,1720.29,6.7,1.2,-0.18,1.25,,,,,,230.0,280.0,700.0,1100.0,9.0,0.0,3.0,11.0,0.0,20241019_17,小型,1045.0,1.0,,,S60,,,0.0,27.0,81.9,265,0.424,0.317,1369,0.41,808,25.3,7.9,17.4,20.3,1.44,10,0.73,65.72682926829269,81.1,6.727447397270811,61.720000000000006,62.8,86.027,2.9396,,6.61,6.56,413.92,18.1,318.44,6.7,0.0,0,0.5,62.55238095238095,437.8666666666667,,,,,,,2024-10-19,S60-31
20241019104056,2024-10-19 10:40:56,20,S60-31,526,741,0,72,183,20,0,42,2.16,0.0,0.0,0.0,1586.16,7.8,1.41,0.77,1.23,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241019_20,小型,1140.0,4.0,,,S60,,,0.0,27.0,81.9,245,0.393,0.294,1267,0.415,741,25.3,8.2,17.1,20.0,1.409,10,0.67,71.40617283950618,81.3,5.944835826762883,68.42,73.01785714285714,108.982,2.9396,,6.61,6.56,413.92,18.1,318.44,7.8,1.1,1,-26.0,70.72619047619047,495.08333333333326,,,,,,,2024-10-19,S60-31
20241019104402,2024-10-19 10:44:02,21,S60-31,517,743,0,72,181,21,0,39,2.15,0.0,0.0,0.0,1575.15,7.8,1.41,-0.96,1.5,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241019_21,小型,1140.0,4.0,,,S60,,,0.0,27.0,81.9,241,0.398,0.299,1260,0.41,743,24.9,8.7,16.2,19.9,1.437,10,0.67,69.5,82.1,6.066931211163322,66.46,69.3,103.433,2.9396,,6.61,6.56,413.92,18.1,318.44,7.8,0.0,0,-26.0,70.72619047619047,495.08333333333326,,,,,,,2024-10-19,S60-31
20241019110723,2024-10-19 11:07:23,23,S60-31,816,1167,0,120,288,31,0,66,3.26,0.0,0.0,0.0,2491.26,7.0,1.69,-0.37,0.69,,,,,,230.0,280.0,700.0,1100.0,4.0,7.0,3.0,5.0,0.0,20241019_23,小型,1140.0,4.0,,,S60,,,0.0,27.0,81.9,385,0.417,0.312,1983,0.411,1167,25.2,8.1,17.1,20.3,1.43,10,1.06,78.08765432098765,100.5,11.4147011848653,74.0,77.33214285714287,72.955,2.9396,,6.61,6.56,413.92,18.1,318.44,7.0,-0.8,1,9.17,70.72619047619047,495.08333333333326,,,,,,,2024-10-19,S60-31
20241019125938,2024-10-19 12:59:38,24,S60-31,934,1322,0,127,327,34,0,73,3.65,0.0,0.0,0.0,2820.65,8.0,1.6,-0.11,0.76,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241019_24,小型,1420.0,2.0,,,S60,,,0.0,26.9,84.8,434,0.388,0.293,2256,0.414,1322,24.7,7.8,16.8,19.9,1.415,10,1.2,84.94938271604939,117.1,13.969067445537402,78.14,88.94642857142857,74.122,2.9396,,6.61,6.56,413.92,18.1,318.44,8.0,1.0,1,27.85,63.205357142857146,1179.8333333333337,,,,,,,2024-10-19,S60-31
20241019132033,2024-10-19 13:20:33,27,S60-31,896,1277,0,127,315,33,0,69,3.55,0.0,0.0,0.0,2720.55,7.5,1.6,-0.55,0.71,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241019_27,小型,1420.0,2.0,,,S60,,,0.0,26.9,84.8,417,0.403,0.305,2173,0.412,1277,24.5,7.9,16.5,20.0,1.425,10,1.16,87.74128440366974,123.8,14.84138282714474,77.64,89.69473684210526,77.323,2.9396,,6.61,6.56,413.92,18.1,318.44,7.5,-0.5,1,20.12,63.205357142857146,1179.8333333333337,,,,,,,2024-10-19,S60-31
20241019134834,2024-10-19 13:48:34,28,S60-31,885,1266,0,130,313,37,0,71,3.51,0.0,0.0,0.0,2705.51,7.0,1.56,-0.34,0.72,,,,,,230.0,280.0,700.0,1100.0,4.0,5.0,3.0,5.0,0.0,20241019_28,小型,1420.0,2.0,,,S60,,,0.0,26.9,84.8,421,0.415,0.309,2151,0.411,1266,25.7,8.8,16.9,20.4,1.431,10,1.15,87.24197530864197,125.1,15.237922675226452,76.6,91.56071428571433,79.618,2.9396,,6.61,6.56,413.92,18.1,318.44,7.0,-0.5,1,19.17,63.205357142857146,1179.8333333333337,,,,,,,2024-10-19,S60-31
20241019141440,2024-10-19 14:14:40,31,S60-31,882,1267,0,134,316,33,0,71,3.56,0.0,0.0,0.0,2706.56,6.5,1.52,-0.23,0.8,,,,,,230.0,280.0,700.0,1100.0,4.0,3.0,3.0,5.0,0.0,20241019_31,小型,1535.0,3.0,,,S60,,,0.0,26.9,84.8,420,0.424,0.319,2149,0.41,1267,24.8,7.9,16.9,20.5,1.437,10,1.15,82.85243902439025,109.8,11.396696414887574,78.23999999999998,85.12758620689657,74.024,2.9396,,6.61,6.56,413.92,18.1,318.44,6.5,-0.5,1,21.48,60.58653846153846,1055.215544871795,,,,,,,2024-10-19,S60-31
20241019143503,2024-10-19 14:35:03,32,S60-31,876,1255,0,133,311,36,0,67,3.52,0.0,0.0,0.0,2681.52,6.5,1.53,-0.11,0.72,,,,,,230.0,280.0,700.0,1100.0,4.0,3.0,3.0,5.0,0.0,20241019_32,小型,1535.0,3.0,,,S60,,,0.0,26.9,84.8,414,0.428,0.321,2131,0.411,1255,24.9,8.7,16.2,20.4,1.433,10,1.14,81.62716049382716,113.9,12.48521112658798,76.74,81.17857142857143,71.209,2.9396,,6.61,6.56,413.92,18.1,318.44,6.5,0.0,0,20.48,60.58653846153846,1055.215544871795,,,,,,,2024-10-19,S60-31
20241019150049,2024-10-19 15:00:49,35,S60-31,562,808,0,81,198,21,0,45,2.34,0.0,0.0,0.0,1717.34,7.0,0.0,-0.35,1.25,,,,,,230.0,280.0,700.0,1100.0,9.0,0.0,3.0,11.0,0.0,20241019_35,小型,1535.0,3.0,,,S60,,,0.0,26.9,84.8,264,0.409,0.307,1370,0.41,808,25.0,8.0,17.0,20.1,1.438,10,0.73,70.95432098765433,82.6,6.454112467940016,67.04,70.10000000000001,96.027,2.9396,,6.61,6.56,413.92,18.1,318.44,7.0,0.5,1,-29.83,60.58653846153846,1055.215544871795,,,,,,,2024-10-19,S60-31
20241019150347,2024-10-19 15:03:47,36,S60-31,563,808,0,82,198,25,0,45,2.32,0.0,0.0,0.0,1723.32,7.0,1.23,-0.18,1.25,,,,,,230.0,280.0,700.0,1100.0,9.0,0.0,3.0,11.0,0.0,20241019_36,小型,1535.0,3.0,,,S60,,,0.0,26.9,84.8,268,0.414,0.306,1371,0.411,808,26.1,9.3,16.8,20.3,1.435,10,0.73,67.3548780487805,81.4,6.483321048228,63.54,69.93448275862069,95.801,2.9396,,6.61,6.56,413.92,18.1,318.44,7.0,0.0,0,-28.83,60.58653846153846,1055.215544871795,,,,,,,2024-10-19,S60-31
20241019153825,2024-10-19 15:38:25,40,S60-31,531,753,0,74,186,21,0,44,2.17,0.0,0.0,0.0,1611.17,7.5,1.37,0.57,1.35,,,,,,230.0,280.0,700.0,1100.0,4.0,5.0,3.0,5.0,0.0,20241019_40,小型,1645.0,4.0,,,S60,,,0.0,26.9,84.8,251,0.398,0.295,1284,0.414,753,25.9,8.4,17.5,20.2,1.418,10,0.68,68.87926829268292,77.0,5.035574368500773,66.54,68.82413793103447,101.212,2.9396,,6.61,6.56,413.92,18.1,318.44,7.5,0.5,1,-32.88,63.60824742268042,1033.6340206185569,,,,,,,2024-10-19,S60-31
20241019154205,2024-10-19 15:42:05,41,S60-31,518,742,0,74,184,21,0,42,2.19,0.0,0.0,0.0,1583.19,7.5,1.37,-0.38,1.37,,,,,,230.0,280.0,700.0,1100.0,4.0,5.0,3.0,5.0,0.0,20241019_41,小型,1645.0,4.0,,,S60,,,0.0,26.9,84.8,247,0.402,0.3,1260,0.411,742,25.5,8.5,17.0,20.3,1.432,10,0.67,68.64814814814815,79.1,5.532666428153122,66.62,69.25714285714285,103.369,2.9396,,6.61,6.56,413.92,18.1,318.44,7.5,0.0,0,-32.88,63.60824742268042,1033.6340206185569,,,,,,,2024-10-19,S60-31
20241019160921,2024-10-19 16:09:21,45,S60-31,527,754,0,74,184,22,0,42,2.21,0.0,0.0,0.0,1605.21,7.5,1.37,-0.19,1.48,,,,,,230.0,280.0,700.0,1100.0,4.0,8.0,3.0,5.0,0.0,20241019_45,小型,1645.0,4.0,,,S60,,,0.0,26.9,84.8,248,0.402,0.298,1281,0.411,754,25.8,8.9,16.9,20.1,1.431,10,0.68,72.6388888888889,80.2,5.533246875719022,68.94,74.88709677419354,110.128,2.9396,,6.61,6.56,413.92,18.1,318.44,7.5,0.0,0,-32.88,63.60824742268042,1033.6340206185569,,,,,,,2024-10-19,S60-31
20241019161257,2024-10-19 16:12:57,46,S60-31,518,743,0,74,183,21,0,40,2.15,0.0,0.0,0.0,1581.15,7.5,1.37,-0.38,1.5,,,,,,230.0,280.0,700.0,1100.0,4.0,8.0,3.0,5.0,0.0,20241019_46,小型,1645.0,4.0,,,S60,,,0.0,26.9,84.8,244,0.404,0.303,1261,0.411,743,25.0,8.6,16.4,20.1,1.434,10,0.67,66.95853658536585,75.8,4.947454413684958,65.44,66.29310344827586,98.945,2.9396,,6.61,6.56,413.92,18.1,318.44,7.5,0.0,0,-32.88,63.60824742268042,1033.6340206185569,,,,,,,2024-10-19,S60-31
20241021075550,2024-10-21 07:55:50,1,S60-24,848,1214,0,124,299,31,0,67,2.98,0.0,0.0,0.0,2585.98,7.0,1.64,-0.24,1.0,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241021_1,小型,858.0,1.0,,,S60,,,0.0,26.4,77.9,397,0.415,0.312,2062,0.411,1214,24.7,7.8,16.9,20.2,1.432,10,1.1,85.36703296703297,113.9,11.96142200875133,86.88,83.85,76.227,2.9396,,6.42,6.56,471.4,18.9,350.93333333333334,7.0,-0.5,1,13.17,,,,,,,,,2024-10-21,S60-24
20241021082238,2024-10-21 08:22:38,4,S60-24,746,1072,0,112,265,28,0,56,2.66,0.0,0.0,0.0,2281.66,6.5,0.9,0.0,1.13,,,,,,230.0,280.0,700.0,1100.0,4.0,12.0,3.0,5.0,0.0,20241021_4,小型,858.0,1.0,,,S60,,,0.0,26.4,77.9,349,0.423,0.321,1818,0.41,1072,24.1,8.0,16.0,20.2,1.437,10,0.97,82.4010989010989,104.9,14.569269891317228,80.0,94.1875,97.101,2.9396,,6.42,6.56,471.4,18.9,350.93333333333334,6.5,-0.5,1,-0.52,,,,,,,,,2024-10-21,S60-24
20241021085934,2024-10-21 08:59:34,7,S60-31,851,1233,0,139,305,31,0,64,3.4,0.0,0.0,0.0,2626.4,5.5,1.46,-0.23,0.74,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241021_7,小型,956.0,2.0,,,S60,,,0.0,26.4,77.9,400,0.456,0.348,2084,0.408,1233,23.8,7.8,16.0,20.5,1.449,10,1.12,80.08837209302325,111.4,12.472662372254147,74.55999999999999,79.40999999999998,70.902,2.9396,,6.42,6.56,471.4,18.9,350.93333333333334,5.5,-1.0,1,21.82,,,,,,,,,2024-10-21,S60-31
20241021092833,2024-10-21 09:28:33,12,S60-31,866,1257,0,142,311,31,0,67,3.47,0.0,0.0,0.0,2677.47,5.5,1.43,-0.23,0.88,,,,,,230.0,280.0,700.0,1100.0,4.0,4.0,3.0,5.0,0.0,20241021_12,小型,956.0,2.0,,,S60,,,0.0,26.4,77.9,409,0.457,0.347,2123,0.408,1257,24.0,7.6,16.4,20.6,1.452,10,1.14,82.13837209302326,109.5,12.811497094993822,76.42,83.56666666666665,73.304,2.9396,,6.42,6.56,471.4,18.9,350.93333333333334,5.5,0.0,0,24.82,,,,,,,,,2024-10-21,S60-31
20241021095605,2024-10-21 09:56:05,15,S60-31,913,1299,0,133,321,31,0,72,3.55,0.0,0.0,0.0,2772.55,7.0,1.53,0.11,0.7,,,,,,230.0,280.0,700.0,1100.0,4.0,2.0,3.0,5.0,0.0,20241021_15,小型,1044.0,3.0,,,S60,,,0.0,26.4,77.9,424,0.414,0.314,2212,0.413,1299,24.3,7.3,17.0,20.1,1.423,10,1.18,82.95909090909092,112.5,12.655726662478608,74.32000000000001,86.36451612903225,73.19,2.9396,,6.42,6.56,471.4,18.9,350.93333333333334,7.0,1.5,1,22.17,67.14047619047618,469.9833333333332,,,,,,,2024-10-21,S60-31
20241021101756,2024-10-21 10:17:56,16,S60-31,886,1277,0,144,317,30,0,71,3.53,0.0,0.0,0.0,2728.53,5.5,1.41,0.23,0.71,,,,,,230.0,280.0,700.0,1100.0,4.0,2.0,3.0,5.0,0.0,20241021_16,小型,1044.0,3.0,,,S60,,,0.0,26.4,77.9,418,0.454,0.344,2163,0.41,1277,24.2,7.2,17.0,20.6,1.441,10,1.16,79.35975609756098,113.0,12.622867941258944,72.3,82.21034482758618,70.871,2.9396,,6.42,6.56,471.4,18.9,350.93333333333334,5.5,-1.5,1,26.82,67.14047619047618,469.9833333333332,,,,,,,2024-10-21,S60-31
20241021104258,2024-10-21 10:42:58,19,S60-31,883,1277,0,144,318,31,0,72,3.52,0.0,0.0,0.0,2728.52,5.5,1.41,-0.11,0.71,,,,,,230.0,280.0,700.0,1100.0,5.0,2.0,0.0,6.0,0.0,20241021_19,小型,1130.0,4.0,,,S60,,,0.0,26.4,77.9,421,0.453,0.342,2160,0.409,1277,24.5,7.4,17.1,20.7,1.446,10,1.16,76.60609756097561,102.6,11.833626617284793,71.08,77.49655172413793,66.807,2.9396,,6.42,6.56,471.4,18.9,350.93333333333334,5.5,0.0,0,26.82,63.54761904761906,444.8333333333334,,,,,,,2024-10-21,S60-31
20241021110524,2024-10-21 11:05:24,21,S60-31,521,752,0,82,185,19,0,43,2.13,0.0,0.0,0.0,1604.13,6.0,1.23,0.19,1.21,,,,,,230.0,280.0,700.0,1100.0,4.0,2.0,2.0,6.0,0.0,20241021_21,小型,1130.0,4.0,,,S60,,,0.0,26.4,77.9,247,0.443,0.332,1273,0.409,752,25.1,7.7,17.4,20.5,1.443,10,0.68,68.55925925925925,80.2,6.591535495773644,64.24000000000001,68.75357142857143,101.108,2.9396,,6.42,6.56,471.4,18.9,350.93333333333334,6.0,0.5,1,-33.59,63.54761904761906,444.8333333333334,,,,,,,2024-10-21,S60-31
20241021110849,2024-10-21 11:08:49,22,S60-31,514,741,0,81,183,20,0,39,2.13,0.0,0.0,0.0,1580.13,6.0,1.25,0.19,1.23,,,,,,230.0,280.0,700.0,1100.0,4.0,2.0,2.0,6.0,0.0,20241021_22,小型,1130.0,4.0,,,S60,,,0.0,26.4,77.9,242,0.443,0.335,1255,0.41,741,24.4,8.3,16.1,20.5,1.442,10,0.67,68.175,80.2,6.983498833133786,62.6,68.03,101.537,2.9396,,6.42,6.56,471.4,18.9,350.93333333333334,6.0,0.0,0,-34.59,63.54761904761906,444.8333333333334,,,,,,,2024-10-21,S60-31
